title_id,person_id,profession_id
1532,8996,5
1350,8996,5
638,8996,5
557,8996,5
1149,8996,5
1033,8996,5
1025,8996,5
787,8996,5
828,8996,5
1777,8996,5
1295,8996,5
1107,8996,5
1084,8996,5
819,8996,5
1279,8996,5
465,8996,5
1381,8996,5
1522,8996,5
645,8996,5
646,8996,5
1779,8996,5
1787,8996,5
1759,7035,5
337,7035,5
1319,7035,5
1810,7035,5
632,7035,5
548,7035,5
1090,7035,5
700,7035,5
1212,7035,5
668,7035,5
735,7035,5
874,7035,5
651,7035,5
1382,7035,5
1183,7035,5
763,7035,5
476,7035,5
993,7035,5
822,7035,5
1532,7035,5
1350,7035,5
1385,7035,5
957,7035,5
544,7035,5
1082,7035,5
1819,7035,5
610,7035,5
1528,7035,5
1828,7035,5
638,7035,5
1332,7035,5
1336,7035,5
831,7035,5
764,7035,5
774,7035,5
1277,7035,5
1603,7035,5
1751,7035,5
1579,7035,5
557,7035,5
1149,7035,5
451,7035,5
444,7035,5
1033,7035,5
1025,7035,5
877,7035,5
841,7035,5
485,7035,5
787,7035,5
1702,7035,5
420,7035,5
448,7035,5
828,7035,5
1726,7035,5
924,7035,5
814,7035,5
613,7035,5
1777,7035,5
686,7035,5
1316,7035,5
413,7035,5
806,7035,5
1295,7035,5
1107,7035,5
1084,7035,5
1767,7035,5
1752,7035,5
819,7035,5
545,7035,5
1323,7035,5
461,7035,5
580,7035,5
1175,7035,5
1279,7035,5
706,7035,5
1585,7035,5
539,7035,5
637,7035,5
465,7035,5
5689,7035,4
382,7035,5
932,7035,5
777,7035,5
867,7035,5
1381,7035,5
725,7035,5
1522,7035,5
540,7035,5
650,7035,5
645,7035,5
646,7035,5
1693,7035,5
1611,7035,5
745,7035,5
661,7035,5
1779,7035,5
1787,7035,5
1759,814,2
337,814,2
1810,814,2
632,814,2
1090,814,2
700,814,2
1212,814,2
668,814,2
735,814,2
874,814,2
651,814,2
1382,814,2
763,814,2
476,814,2
993,814,2
822,814,2
1532,814,2
957,814,2
544,814,2
1082,814,2
1819,814,2
610,814,2
1528,814,2
1828,814,2
638,814,2
1332,814,2
831,814,2
774,814,2
1277,814,2
1603,814,2
1751,814,2
1579,814,2
557,814,2
1149,814,2
451,814,2
444,814,2
1033,814,2
1025,814,2
877,814,2
841,814,2
485,814,2
787,814,2
1702,814,2
420,814,2
448,814,2
814,814,2
1777,814,2
686,814,2
1316,814,2
413,814,2
806,814,2
1295,814,2
1107,814,2
1084,814,2
545,814,2
1323,814,2
461,814,2
580,814,2
1279,814,2
637,814,2
465,814,2
867,814,2
1381,814,2
725,814,2
1522,814,2
540,814,2
645,814,2
646,814,2
1693,814,2
1611,814,2
745,814,2
661,814,2
1779,814,2
1759,11439,2
1319,11439,2
1810,11439,2
632,11439,2
548,11439,2
1090,11439,2
700,11439,2
1212,11439,2
668,11439,2
735,11439,2
874,11439,2
651,11439,2
1382,11439,2
1183,11439,2
763,11439,2
476,11439,2
993,11439,2
822,11439,2
1350,11439,2
1385,11439,2
544,11439,2
1082,11439,2
1819,11439,2
1528,11439,2
1828,11439,2
638,11439,2
831,11439,2
774,11439,2
1277,11439,2
1603,11439,2
1751,11439,2
1579,11439,2
557,11439,2
451,11439,2
444,11439,2
1033,11439,2
1025,11439,2
877,11439,2
841,11439,2
485,11439,2
787,11439,2
420,11439,2
448,11439,2
828,11439,2
1726,11439,2
924,11439,2
814,11439,2
613,11439,2
1777,11439,2
686,11439,2
1316,11439,2
806,11439,2
1295,11439,2
1107,11439,2
1084,11439,2
1752,11439,2
819,11439,2
1323,11439,2
461,11439,2
580,11439,2
1175,11439,2
1279,11439,2
706,11439,2
1585,11439,2
539,11439,2
465,11439,2
382,11439,2
932,11439,2
777,11439,2
867,11439,2
1381,11439,2
725,11439,2
1522,11439,2
540,11439,2
650,11439,2
645,11439,2
646,11439,2
1693,11439,2
1611,11439,2
745,11439,2
661,11439,2
1779,11439,2
1787,11439,2
1759,3966,2
337,3966,2
1319,3966,2
1810,3966,2
632,3966,2
548,3966,2
1090,3966,2
700,3966,2
668,3966,2
874,3966,2
651,3966,2
1382,3966,2
1183,3966,2
763,3966,2
476,3966,2
993,3966,2
822,3966,2
1532,3966,2
1350,3966,2
1385,3966,2
544,3966,2
1082,3966,2
1819,3966,2
610,3966,2
1528,3966,2
1828,3966,2
638,3966,2
1332,3966,2
831,3966,2
774,3966,2
1277,3966,2
1603,3966,2
1751,3966,2
1579,3966,2
557,3966,2
1149,3966,2
451,3966,2
444,3966,2
1033,3966,2
1025,3966,2
877,3966,2
841,3966,2
485,3966,2
787,3966,2
1702,3966,2
420,3966,2
448,3966,2
828,3966,2
1726,3966,2
924,3966,2
814,3966,2
613,3966,2
1777,3966,2
686,3966,2
1316,3966,2
413,3966,2
806,3966,2
1295,3966,2
1107,3966,2
1084,3966,2
1752,3966,2
819,3966,2
1323,3966,2
461,3966,2
580,3966,2
1175,3966,2
1279,3966,2
706,3966,2
1585,3966,2
539,3966,2
465,3966,2
382,3966,2
932,3966,2
777,3966,2
867,3966,2
725,3966,2
1522,3966,2
540,3966,2
650,3966,2
645,3966,2
646,3966,2
1693,3966,2
1611,3966,2
745,3966,2
661,3966,2
1779,3966,2
1759,5372,10
337,5372,10
1319,5372,10
1810,5372,10
632,5372,10
548,5372,10
1090,5372,10
700,5372,10
1212,5372,10
668,5372,10
735,5372,10
874,5372,10
651,5372,10
1382,5372,10
1183,5372,10
763,5372,10
476,5372,10
993,5372,10
822,5372,10
1532,5372,10
1350,5372,10
1385,5372,10
957,5372,10
544,5372,10
1082,5372,10
1819,5372,10
610,5372,10
1528,5372,10
1828,5372,10
638,5372,10
1332,5372,10
1336,5372,10
831,5372,10
764,5372,10
774,5372,10
1277,5372,10
1603,5372,10
1751,5372,10
1579,5372,10
557,5372,10
1149,5372,10
451,5372,10
444,5372,10
1033,5372,10
877,5372,10
841,5372,10
485,5372,10
787,5372,10
1702,5372,10
420,5372,10
448,5372,10
828,5372,10
1726,5372,10
924,5372,10
814,5372,10
613,5372,10
1777,5372,10
686,5372,10
1316,5372,10
413,5372,10
806,5372,10
1295,5372,10
1107,5372,10
1084,5372,10
1767,5372,10
1752,5372,10
819,5372,10
545,5372,10
1323,5372,10
461,5372,10
580,5372,10
1175,5372,10
1279,5372,10
706,5372,10
1585,5372,10
539,5372,10
637,5372,10
465,5372,10
382,5372,10
932,5372,10
777,5372,10
867,5372,10
1381,5372,10
725,5372,10
1522,5372,10
540,5372,10
650,5372,10
645,5372,10
646,5372,10
1693,5372,10
1611,5372,10
745,5372,10
661,5372,10
1779,5372,10
1787,5372,10
1759,1732,2
337,1732,2
1319,1732,2
1810,1732,2
632,1732,2
548,1732,2
1090,1732,2
700,1732,2
1212,1732,2
668,1732,2
735,1732,2
874,1732,2
651,1732,2
1382,1732,2
1183,1732,2
763,1732,2
476,1732,2
993,1732,2
822,1732,2
1532,1732,2
1350,1732,2
1385,1732,2
957,1732,2
544,1732,2
1082,1732,2
1819,1732,2
610,1732,2
1528,1732,2
1828,1732,2
638,1732,2
1332,1732,2
1336,1732,2
831,1732,2
764,1732,2
774,1732,2
1277,1732,2
1603,1732,2
1751,1732,2
1579,1732,2
557,1732,2
1149,1732,2
451,1732,2
444,1732,2
1033,1732,2
1025,1732,2
877,1732,2
841,1732,2
485,1732,2
787,1732,2
1702,1732,2
420,1732,2
448,1732,2
828,1732,2
1726,1732,2
924,1732,2
814,1732,2
613,1732,2
1777,1732,2
686,1732,2
1316,1732,2
413,1732,2
806,1732,2
1295,1732,2
1107,1732,2
1084,1732,2
1767,1732,2
1752,1732,2
819,1732,2
545,1732,2
1323,1732,2
461,1732,2
580,1732,2
1175,1732,2
1279,1732,2
706,1732,2
1585,1732,2
539,1732,2
637,1732,2
465,1732,2
382,1732,2
932,1732,2
777,1732,2
867,1732,2
1381,1732,2
725,1732,2
1522,1732,2
540,1732,2
650,1732,2
645,1732,2
646,1732,2
1693,1732,2
1611,1732,2
745,1732,2
661,1732,2
1779,1732,2
1787,1732,2
1759,3401,27
1212,3401,27
668,3401,27
1183,3401,27
1528,3401,27
1332,3401,27
1336,3401,27
831,3401,27
1277,3401,27
1751,3401,27
1702,3401,27
448,3401,27
828,3401,27
413,3401,27
1295,3401,27
1752,3401,27
1175,3401,27
1279,3401,27
725,3401,27
1693,3401,27
337,6379,11
5930,6379,11
735,6379,11
993,6379,11
822,6379,11
1532,6379,11
1350,6379,11
610,6379,11
1603,6379,11
451,6379,11
444,6379,11
1033,6379,11
420,6379,11
814,6379,11
613,6379,11
1777,6379,11
806,6379,11
1107,6379,11
1767,6379,11
819,6379,11
1522,6379,11
1611,6379,11
745,6379,11
661,6379,11
1779,6379,11
1787,6379,11
337,2112,1
1810,2112,1
700,2112,1
874,2112,1
651,2112,1
1382,2112,1
763,2112,1
476,2112,1
1350,2112,1
544,2112,1
610,2112,1
638,2112,1
1332,2112,1
1579,2112,1
557,2112,1
1149,2112,1
877,2112,1
841,2112,1
485,2112,1
787,2112,1
1702,2112,1
686,2112,1
413,2112,1
1084,2112,1
1323,2112,1
706,2112,1
465,2112,1
867,2112,1
6896,6463,7
6896,6463,5
6896,6463,1
6896,11596,5
6896,13154,5
6896,12915,2
6896,12914,2
6896,8761,10
6896,10720,4
6896,10541,2
6896,9639,11
4884,4610,5
2787,4610,5
3727,4610,5
6108,4610,5
3560,4610,5
6459,4610,5
6072,4610,5
3374,4610,5
4188,4610,5
5516,4610,5
5519,4610,5
5371,4610,5
6169,4610,5
5226,4610,5
3520,4610,5
6102,4610,5
6750,4610,5
6713,4610,5
4052,4610,5
3936,4610,5
4868,4610,5
4678,4610,5
5570,4610,5
3854,4610,5
6352,4610,5
6191,4610,5
5200,4610,5
4682,4610,5
4689,4610,5
3554,4610,5
4803,4610,5
5478,4610,5
3328,4610,5
2883,4610,5
4752,4610,5
2707,4610,5
5319,4610,5
4695,4610,5
6754,4610,5
5988,4610,5
3343,4610,5
6738,4610,5
4156,4610,5
6689,4610,5
2963,4610,5
4837,4610,5
4102,4610,5
5550,4610,5
2931,4610,5
2847,4610,5
4792,4610,5
4168,4610,5
3523,4610,5
2878,4610,5
3976,4610,5
2823,4610,5
6283,4610,5
5050,4610,5
6552,4610,5
4847,4610,5
4400,4610,5
4674,4610,5
5469,4610,5
6154,4610,5
6249,4610,5
3466,4610,5
6018,4610,5
4378,4610,5
4233,4610,5
4952,4610,5
4161,4610,5
3147,4610,5
6691,4610,5
4130,4610,5
3750,4610,5
5358,4610,5
3220,4610,5
6757,4610,5
4755,4610,5
4020,4610,5
2988,4610,5
6042,4610,5
3028,4610,5
3845,4610,5
3042,4610,5
4819,4610,5
6551,4610,5
6494,4610,5
5278,4610,5
2954,4610,5
3008,4610,5
6550,4610,5
4516,4610,5
2998,4610,5
6671,4610,5
5136,4610,5
3551,4610,5
3232,4610,5
3455,4610,5
5974,4610,5
4515,4610,5
4047,4610,5
3696,4610,5
4320,4610,5
6720,4610,5
2778,4610,5
6360,4610,5
4878,4610,5
4818,4610,5
4802,4610,5
4500,4610,5
5507,4610,5
5536,4610,5
6477,4610,5
6312,4610,5
6556,4610,5
6479,4610,5
2758,4610,5
3371,4610,5
4206,4610,5
2934,4610,5
5095,4610,5
3903,4610,5
3474,4610,5
6458,4610,5
3602,4610,5
2856,4610,5
3909,4610,5
2786,4610,5
4865,4610,5
4178,4610,5
4867,4610,5
6078,4610,5
5093,4610,5
6350,4610,5
4621,4610,5
4845,4610,5
3331,4610,5
4587,4610,5
4730,4610,5
4167,4610,5
5002,4610,5
6663,4610,5
3913,4610,5
3669,4610,5
2873,4610,5
3673,4610,5
4208,4610,5
6586,4610,5
3514,4610,5
6709,4610,5
4026,4610,5
5541,4610,5
3091,4610,5
4033,4610,5
3298,4610,5
4269,4610,5
4759,4610,5
6601,4610,5
3332,4610,5
4030,4610,5
5310,4610,5
3819,4610,5
5369,4610,5
3311,4610,5
4184,4610,5
6081,4610,5
6764,4610,5
5287,4610,5
5476,4610,5
3937,4610,5
4313,4610,5
4279,4610,5
4632,4610,5
3330,4610,5
6561,4610,5
4850,4610,5
3947,4610,5
4140,4610,5
5948,4610,5
3039,4610,5
6220,4610,5
6074,4610,5
3452,4610,5
2864,4610,5
4702,4610,5
3720,4610,5
6328,4610,5
4705,4610,5
4069,4610,5
3573,4610,5
5135,4610,5
3883,4610,5
4151,4610,5
2828,4610,5
4472,4610,5
3493,4610,5
6555,4610,5
5343,4610,5
5417,4610,5
3557,4610,5
6438,4610,5
2694,4610,5
2882,4610,5
5961,4610,5
3988,4610,5
4295,4610,5
4399,4610,5
2752,4610,5
3119,4610,5
4417,4610,5
4638,4610,5
3319,4610,5
4980,4610,5
5490,4610,5
4142,4610,5
3921,4610,5
3155,4610,5
3698,4610,5
4098,4610,5
3978,4610,5
3228,4610,5
5966,4610,5
5362,4610,5
6648,4610,5
6602,4610,5
2964,4610,5
6338,4610,5
5520,4610,5
5367,4610,5
4137,4610,5
3308,4610,5
3862,4610,5
5538,4610,5
5117,4610,5
4093,4610,5
3929,4610,5
3919,4610,5
3771,4610,5
2715,4610,5
4631,4610,5
4864,4610,5
3485,4610,5
6068,4610,5
4187,4610,5
4246,4610,5
3380,4610,5
4573,4610,5
2692,4610,5
5408,4610,5
2816,4610,5
3047,4610,5
6467,4610,5
4370,4610,5
5183,4610,5
3318,4610,5
6472,4610,5
6231,4610,5
5303,4610,5
5970,4610,5
4435,4610,5
4038,4610,5
5082,4610,5
5085,4610,5
3518,4610,5
5567,4610,5
5142,4610,5
3754,4610,5
3051,4610,5
3991,4610,5
4524,4610,5
3222,4610,5
2950,4610,5
6358,4610,5
5092,4610,5
3963,4610,5
3121,4610,5
5199,4610,5
2755,4610,5
3530,4610,5
4384,4610,5
6553,4610,5
3820,4610,5
4135,4610,5
4577,4610,5
4886,4610,5
3422,4610,5
4113,4610,5
3254,4610,5
3105,4610,5
4146,4610,5
5968,4610,5
5027,4610,5
3721,4610,5
5010,4610,5
6391,4610,5
3677,4610,5
4660,4610,5
5463,4610,5
6146,4610,5
4175,4610,5
4831,4610,5
4814,4610,5
3464,4610,5
3205,4610,5
3323,4610,5
3420,4610,5
5585,4610,5
3878,4610,5
2986,4610,5
3437,4610,5
6092,4610,5
6395,4610,5
3196,4610,5
5245,4610,5
4091,4610,5
4552,4610,5
4458,4610,5
3975,4610,5
5096,4610,5
4324,4610,5
5444,4610,5
4209,4610,5
3714,4610,5
3170,4610,5
5392,4610,5
3146,4610,5
4207,4610,5
2877,4610,5
4152,4610,5
6225,4610,5
6311,4610,5
3529,4610,5
5146,4610,5
3656,4610,5
5216,4610,5
3348,4610,5
6765,4610,5
3054,4610,5
6630,4610,5
6492,4610,5
3981,4610,5
6527,4610,5
3910,4610,5
6461,4610,5
6260,4610,5
4238,4610,5
4896,4610,5
4971,4610,5
3790,4610,5
5372,4610,5
3679,4610,5
6116,4610,5
5118,4610,5
3322,4610,5
4991,4610,5
3851,4610,5
5449,4610,5
2767,4610,5
4153,4610,5
4636,4610,5
6513,4610,5
5040,4610,5
6287,4610,5
6157,4610,5
3914,4610,5
2785,4610,5
4025,4610,5
5338,4610,5
3736,4610,5
4644,4610,5
4195,4610,5
3540,4610,5
3315,4610,5
3813,4610,5
6061,4610,5
6521,4610,5
6508,4610,5
6683,4610,5
4121,4610,5
3112,4610,5
6382,4610,5
5021,4610,5
2745,4610,5
4767,4610,5
3269,4610,5
5575,4610,5
4822,4610,5
4391,4610,5
3093,4610,5
6090,4610,5
6392,4610,5
3428,4610,5
4608,4610,5
3316,4610,5
6088,4610,5
3253,4610,5
4131,4610,5
3310,4610,5
3086,4610,5
3217,4610,5
4666,4610,5
3525,4610,5
6356,4610,5
3138,4610,5
3495,4610,5
4639,4610,5
6032,4610,5
2953,4610,5
6716,4610,5
3349,4610,5
4701,4610,5
4431,4610,5
6682,4610,5
3484,4610,5
4921,4610,5
5074,4610,5
3507,4610,5
3067,4610,5
5414,4610,5
3966,4610,5
6117,4610,5
3587,4610,5
3970,4610,5
6004,4610,5
3229,4610,5
6153,4610,5
6334,4610,5
6195,4610,5
3234,4610,5
6694,4610,5
3694,4610,5
2813,4610,5
4563,4610,5
5205,4610,5
5175,4610,5
6614,4610,5
3405,4610,5
4085,4610,5
3844,4610,5
3944,4610,5
5433,4610,5
6416,4610,5
3693,4610,5
5527,4610,5
6583,4610,5
3392,4610,5
6318,4610,5
4185,4610,5
6593,4610,5
4514,4610,5
5323,4610,5
4749,4610,5
3980,4610,5
6343,4610,5
5179,4610,5
6428,4610,5
5315,4610,5
3717,4610,5
6526,4610,5
5502,4610,5
4385,4610,5
5468,4610,5
3513,4610,5
4171,4610,5
4367,4610,5
3827,4610,5
5038,4610,5
5305,4610,5
3411,4610,5
3745,4610,5
4623,4610,5
4123,4610,5
3095,4610,5
4774,4610,5
6432,4610,5
6501,4610,5
3706,4610,5
4371,4610,5
4960,4610,5
2734,4610,5
4407,4610,5
4913,4610,5
6324,4610,5
4640,4610,5
4843,4610,5
4460,4610,5
5353,4610,5
5982,4610,5
6752,4610,5
5569,4610,5
6493,4610,5
6396,4610,5
4557,4610,5
3904,4610,5
6188,4610,5
3102,4610,5
5128,4610,5
3350,4610,5
3058,4610,5
3543,4610,5
6106,4610,5
4201,4610,5
6303,4610,5
6284,4610,5
3605,4610,5
2783,4610,5
4415,4610,5
6705,4610,5
4881,4610,5
4294,4610,5
3534,4610,5
4596,4610,5
6170,4610,5
2844,4610,5
3293,4610,5
6524,4610,5
4346,4610,5
4359,4610,5
6448,4610,5
5342,4610,5
3604,4610,5
2723,4610,5
4265,4610,5
2890,4610,5
2705,4610,5
4468,4610,5
5137,4610,5
6005,4610,5
4821,4610,5
4045,4610,5
6390,4610,5
3115,4610,5
2857,4610,5
3765,4610,5
4180,4610,5
2782,4610,5
4149,4610,5
3886,4610,5
5366,4610,5
6280,4610,5
4919,4610,5
3399,4610,5
3289,4610,5
3503,4610,5
4345,4610,5
3555,4610,5
4697,4610,5
5260,4610,5
5574,4610,5
6228,4610,5
4327,4610,5
3297,4610,5
6703,4610,5
3539,4610,5
3324,4610,5
4120,4610,5
2775,4610,5
6270,4610,5
4788,4610,5
3519,4610,5
5151,4610,5
3137,4610,5
5044,4610,5
3733,4610,5
6488,4610,5
5194,4610,5
2975,4610,5
4198,4610,5
3928,4610,5
3633,4610,5
6585,4610,5
6148,4610,5
3333,4610,5
4040,4610,5
6496,4610,5
6541,4610,5
3416,4610,5
5272,4610,5
4756,4610,5
3032,4610,5
6759,4610,5
4959,4610,5
6624,4610,5
6540,4610,5
3304,4610,5
5097,4610,5
3383,4610,5
4408,4610,5
5105,4610,5
3412,4610,5
3867,4610,5
3377,4610,5
3110,4610,5
3528,4610,5
3294,4610,5
6243,4610,5
2750,4610,5
5500,4610,5
3583,4610,5
3402,4610,5
5374,4610,5
4148,4610,5
5001,4610,5
3488,4610,5
2768,4610,5
4985,4610,5
5090,4610,5
3863,4610,5
3915,4610,5
6000,4610,5
2841,4610,5
3288,4610,5
4375,4610,5
6325,4610,5
3491,4610,5
4219,4610,5
4018,4610,5
3162,4610,5
3511,4610,5
4693,4610,5
5351,4610,5
6348,4610,5
4389,4610,5
5144,4610,5
6672,4610,5
6134,4610,5
6637,4610,5
5337,4610,5
3461,4610,5
5075,4610,5
6519,4610,5
4987,4610,5
4342,4610,5
6050,4610,5
3953,4610,5
4459,4610,5
4653,4610,5
2802,4610,5
3010,4610,5
6522,4610,5
4791,4610,5
3145,4610,5
5086,4610,5
3282,4610,5
5212,4610,5
3413,4610,5
5108,4610,5
4353,4610,5
4884,12132,2
3727,12132,2
6108,12132,2
3560,12132,2
6072,12132,2
5519,12132,2
5371,12132,2
3520,12132,2
6750,12132,2
3936,12132,2
4868,12132,2
4678,12132,2
6352,12132,2
4682,12132,2
4689,12132,2
3554,12132,2
3328,12132,2
4695,12132,2
6754,12132,2
3343,12132,2
6738,12132,2
4156,12132,2
5550,12132,2
2847,12132,2
3523,12132,2
2878,12132,2
2823,12132,2
6552,12132,2
4847,12132,2
4400,12132,2
4674,12132,2
6154,12132,2
4130,12132,2
3750,12132,2
6551,12132,2
6494,12132,2
6550,12132,2
5136,12132,2
6720,12132,2
6360,12132,2
5507,12132,2
5536,12132,2
6556,12132,2
5095,12132,2
3903,12132,2
4865,12132,2
4178,12132,2
4867,12132,2
6350,12132,2
4845,12132,2
3331,12132,2
4587,12132,2
3913,12132,2
3514,12132,2
6709,12132,2
5541,12132,2
3091,12132,2
3298,12132,2
5310,12132,2
5369,12132,2
6081,12132,2
6764,12132,2
3937,12132,2
3330,12132,2
6561,12132,2
4850,12132,2
4140,12132,2
3039,12132,2
6074,12132,2
4702,12132,2
3720,12132,2
6328,12132,2
4705,12132,2
5135,12132,2
4151,12132,2
2828,12132,2
3493,12132,2
6555,12132,2
5343,12132,2
2882,12132,2
3119,12132,2
4417,12132,2
3319,12132,2
4142,12132,2
3921,12132,2
3698,12132,2
4137,12132,2
5538,12132,2
5117,12132,2
3929,12132,2
3919,12132,2
3771,12132,2
4864,12132,2
2816,12132,2
4370,12132,2
3318,12132,2
5082,12132,2
5567,12132,2
5142,12132,2
3754,12132,2
3991,12132,2
6358,12132,2
5092,12132,2
3963,12132,2
3121,12132,2
3530,12132,2
4384,12132,2
4886,12132,2
3721,12132,2
6146,12132,2
4175,12132,2
3323,12132,2
5585,12132,2
6092,12132,2
3975,12132,2
5096,12132,2
4209,12132,2
3714,12132,2
4207,12132,2
3529,12132,2
5146,12132,2
3348,12132,2
6492,12132,2
3981,12132,2
5372,12132,2
6116,12132,2
4636,12132,2
6513,12132,2
3914,12132,2
5338,12132,2
4644,12132,2
3315,12132,2
6521,12132,2
3112,12132,2
3269,12132,2
5575,12132,2
3093,12132,2
6090,12132,2
4131,12132,2
3310,12132,2
3086,12132,2
3525,12132,2
3495,12132,2
4639,12132,2
6716,12132,2
3349,12132,2
4701,12132,2
4431,12132,2
4921,12132,2
3507,12132,2
6117,12132,2
6153,12132,2
3694,12132,2
2813,12132,2
3693,12132,2
5527,12132,2
6318,12132,2
5323,12132,2
3980,12132,2
5315,12132,2
6526,12132,2
4385,12132,2
3513,12132,2
3745,12132,2
3095,12132,2
6501,12132,2
6324,12132,2
5353,12132,2
6752,12132,2
6493,12132,2
3904,12132,2
3102,12132,2
5128,12132,2
3350,12132,2
3058,12132,2
4201,12132,2
6303,12132,2
6705,12132,2
4881,12132,2
3534,12132,2
2844,12132,2
2890,12132,2
5137,12132,2
3115,12132,2
2857,12132,2
3765,12132,2
4180,12132,2
6280,12132,2
4919,12132,2
3289,12132,2
3555,12132,2
4697,12132,2
5574,12132,2
3539,12132,2
3324,12132,2
3519,12132,2
5151,12132,2
3733,12132,2
6488,12132,2
4198,12132,2
6541,12132,2
3032,12132,2
6759,12132,2
6540,12132,2
3304,12132,2
5097,12132,2
4408,12132,2
5105,12132,2
3110,12132,2
5374,12132,2
4148,12132,2
5090,12132,2
4219,12132,2
3511,12132,2
4693,12132,2
6348,12132,2
6134,12132,2
6519,12132,2
3953,12132,2
2802,12132,2
3282,12132,2
5108,12132,2
2787,10574,11
4188,10574,11
5516,10574,11
6102,10574,11
6713,10574,11
5570,10574,11
4803,10574,11
2883,10574,11
5319,10574,11
4837,10574,11
2931,10574,11
4168,10574,11
3976,10574,11
6283,10574,11
6018,10574,11
4378,10574,11
4952,10574,11
4161,10574,11
5358,10574,11
6757,10574,11
2988,10574,11
3042,10574,11
3008,10574,11
6671,10574,11
3551,10574,11
3232,10574,11
3696,10574,11
4878,10574,11
6312,10574,11
4206,10574,11
2856,10574,11
3909,10574,11
6078,10574,11
5093,10574,11
4167,10574,11
2873,10574,11
4208,10574,11
6586,10574,11
6601,10574,11
3332,10574,11
3311,10574,11
4184,10574,11
4279,10574,11
3947,10574,11
2864,10574,11
3573,10574,11
4472,10574,11
3557,10574,11
6438,10574,11
3988,10574,11
4399,10574,11
4638,10574,11
5490,10574,11
3978,10574,11
5362,10574,11
6338,10574,11
5520,10574,11
5367,10574,11
3308,10574,11
4093,10574,11
6068,10574,11
4187,10574,11
3047,10574,11
6467,10574,11
5303,10574,11
4435,10574,11
5085,10574,11
3518,10574,11
3051,10574,11
3222,10574,11
2950,10574,11
2755,10574,11
6553,10574,11
4135,10574,11
4577,10574,11
3422,10574,11
3105,10574,11
4146,10574,11
4660,10574,11
4814,10574,11
3420,10574,11
3437,10574,11
4458,10574,11
2877,10574,11
4152,10574,11
6225,10574,11
6311,10574,11
5216,10574,11
6765,10574,11
3054,10574,11
6527,10574,11
3910,10574,11
6260,10574,11
4896,10574,11
3679,10574,11
5118,10574,11
3322,10574,11
4153,10574,11
5040,10574,11
6287,10574,11
6157,10574,11
3736,10574,11
4195,10574,11
3540,10574,11
6508,10574,11
5021,10574,11
2745,10574,11
4822,10574,11
4391,10574,11
3316,10574,11
6088,10574,11
3253,10574,11
4666,10574,11
6356,10574,11
3484,10574,11
5074,10574,11
3067,10574,11
3966,10574,11
3587,10574,11
3970,10574,11
6334,10574,11
6195,10574,11
5205,10574,11
3944,10574,11
4185,10574,11
6593,10574,11
6343,10574,11
3717,10574,11
5502,10574,11
5468,10574,11
4171,10574,11
4367,10574,11
5305,10574,11
4123,10574,11
4774,10574,11
3706,10574,11
4371,10574,11
4407,10574,11
4913,10574,11
4640,10574,11
4843,10574,11
5982,10574,11
5569,10574,11
3543,10574,11
6106,10574,11
6284,10574,11
4415,10574,11
3293,10574,11
6524,10574,11
4359,10574,11
5342,10574,11
2705,10574,11
4821,10574,11
4045,10574,11
6390,10574,11
2782,10574,11
4149,10574,11
5366,10574,11
3399,10574,11
3503,10574,11
3297,10574,11
6703,10574,11
3137,10574,11
5044,10574,11
3928,10574,11
6585,10574,11
6148,10574,11
3333,10574,11
6496,10574,11
5272,10574,11
3377,10574,11
3528,10574,11
3294,10574,11
2750,10574,11
3583,10574,11
5001,10574,11
2768,10574,11
4985,10574,11
3915,10574,11
6000,10574,11
2841,10574,11
3288,10574,11
4375,10574,11
6325,10574,11
3491,10574,11
4018,10574,11
3162,10574,11
5351,10574,11
4389,10574,11
5144,10574,11
5337,10574,11
4987,10574,11
4653,10574,11
6522,10574,11
5086,10574,11
6459,3140,2
3374,3140,2
6169,3140,2
5226,3140,2
4052,3140,2
3854,3140,2
6191,3140,2
5200,3140,2
5478,3140,2
4752,3140,2
2707,3140,2
5988,3140,2
6689,3140,2
2963,3140,2
4102,3140,2
4792,3140,2
5050,3140,2
5469,3140,2
6249,3140,2
3466,3140,2
4233,3140,2
3147,3140,2
6691,3140,2
3220,3140,2
4755,3140,2
4020,3140,2
6042,3140,2
3028,3140,2
3845,3140,2
4819,3140,2
5278,3140,2
2954,3140,2
4516,3140,2
2998,3140,2
3455,3140,2
5974,3140,2
4515,3140,2
4047,3140,2
4320,3140,2
2778,3140,2
4818,3140,2
4802,3140,2
4500,3140,2
6477,3140,2
6479,3140,2
2758,3140,2
3371,3140,2
2934,3140,2
3474,3140,2
6458,3140,2
3602,3140,2
2786,3140,2
4621,3140,2
4587,3140,2
4730,3140,2
5002,3140,2
6663,3140,2
3669,3140,2
3673,3140,2
4026,3140,2
4033,3140,2
4269,3140,2
4759,3140,2
4030,3140,2
3819,3140,2
5287,3140,2
5476,3140,2
4313,3140,2
4632,3140,2
5948,3140,2
6220,3140,2
3452,3140,2
4069,3140,2
3883,3140,2
5417,3140,2
2694,3140,2
5961,3140,2
4295,3140,2
2752,3140,2
4980,3140,2
3155,3140,2
4098,3140,2
3228,3140,2
5966,3140,2
6648,3140,2
6602,3140,2
2964,3140,2
3862,3140,2
2715,3140,2
4631,3140,2
3485,3140,2
4246,3140,2
3380,3140,2
4573,3140,2
2692,3140,2
5408,3140,2
5183,3140,2
